tahun,kode_prov,nama_prov,kabkota_4digit,kode_kab_2digit,nama_kab,kelas_kode,kelas,n_individu_tertimbang,n_individu_sample,pop_kab_total,pct_kelas_dalam_kab
2019,94,Papua,9412,12,Mimika,4,Upper AMC,49816.2914,471,218633.9970,22.7852
2019,94,Papua,9412,12,Mimika,5,Lower MC,48759.6424,435,218633.9970,22.3019
2019,94,Papua,9412,12,Mimika,6,Middle MC,118.0407,1,218633.9970,0.0540
2019,94,Papua,9413,13,Boven Digoel,1,Poor,14006.8130,599,68835.0010,20.3484
2019,94,Papua,9413,13,Boven Digoel,2,Vulnerable,10875.4846,332,68835.0010,15.7994
2019,94,Papua,9413,13,Boven Digoel,3,Lower AMC,16702.4731,469,68835.0010,24.2645
2019,94,Papua,9413,13,Boven Digoel,4,Upper AMC,9516.3604,276,68835.0010,13.8249
2019,94,Papua,9413,13,Boven Digoel,5,Lower MC,16642.6736,391,68835.0010,24.1776
2019,94,Papua,9413,13,Boven Digoel,6,Middle MC,834.3026,25,68835.0010,1.2120
2019,94,Papua,9413,13,Boven Digoel,7,Upper MC,221.6436,5,68835.0010,0.3220
2019,94,Papua,9413,13,Boven Digoel,8,Upper Class,35.2501,1,68835.0010,0.0512
2019,94,Papua,9414,14,Mappi,1,Poor,66512.0510,1453,102356.9977,64.9805
2019,94,Papua,9414,14,Mappi,2,Vulnerable,14033.4553,264,102356.9977,13.7103
2019,94,Papua,9414,14,Mappi,3,Lower AMC,9389.3944,149,102356.9977,9.1732
2019,94,Papua,9414,14,Mappi,4,Upper AMC,7903.2117,87,102356.9977,7.7212
2019,94,Papua,9414,14,Mappi,5,Lower MC,4118.6538,73,102356.9977,4.0238
2019,94,Papua,9414,14,Mappi,6,Middle MC,171.0721,3,102356.9977,0.1671
2019,94,Papua,9414,14,Mappi,7,Upper MC,229.1595,1,102356.9977,0.2239
2019,94,Papua,9415,15,Asmat,1,Poor,65014.3905,1567,97016.9998,67.0134
2019,94,Papua,9415,15,Asmat,2,Vulnerable,12435.2538,279,97016.9998,12.8176
2019,94,Papua,9415,15,Asmat,3,Lower AMC,10179.3057,191,97016.9998,10.4923
2019,94,Papua,9415,15,Asmat,4,Upper AMC,4813.0697,57,97016.9998,4.9611
2019,94,Papua,9415,15,Asmat,5,Lower MC,4248.8277,62,97016.9998,4.3795
2019,94,Papua,9415,15,Asmat,6,Middle MC,156.7418,3,97016.9998,0.1616
2019,94,Papua,9415,15,Asmat,7,Upper MC,169.4105,1,97016.9998,0.1746
2019,94,Papua,9416,16,Yahukimo,1,Poor,87486.9296,929,190438.9998,45.9396
2019,94,Papua,9416,16,Yahukimo,2,Vulnerable,39974.6362,401,190438.9998,20.9908
2019,94,Papua,9416,16,Yahukimo,3,Lower AMC,31131.6401,353,190438.9998,16.3473
2019,94,Papua,9416,16,Yahukimo,4,Upper AMC,16857.1885,179,190438.9998,8.8518
2019,94,Papua,9416,16,Yahukimo,5,Lower MC,13067.8508,152,190438.9998,6.8620
2019,94,Papua,9416,16,Yahukimo,6,Middle MC,1861.8709,9,190438.9998,0.9777
2019,94,Papua,9416,16,Yahukimo,7,Upper MC,58.8838,1,190438.9998,0.0309
2019,94,Papua,9417,17,Pegunungan Bintang,1,Poor,10158.4307,344,75438.9964,13.4658
2019,94,Papua,9417,17,Pegunungan Bintang,2,Vulnerable,11037.8674,332,75438.9964,14.6315
2019,94,Papua,9417,17,Pegunungan Bintang,3,Lower AMC,26815.3386,738,75438.9964,35.5457
2019,94,Papua,9417,17,Pegunungan Bintang,4,Upper AMC,11327.3435,263,75438.9964,15.0152
2019,94,Papua,9417,17,Pegunungan Bintang,5,Lower MC,14072.3871,287,75438.9964,18.6540
2019,94,Papua,9417,17,Pegunungan Bintang,6,Middle MC,1828.2745,30,75438.9964,2.4235
2019,94,Papua,9417,17,Pegunungan Bintang,7,Upper MC,154.1416,2,75438.9964,0.2043
2019,94,Papua,9417,17,Pegunungan Bintang,8,Upper Class,45.2130,1,75438.9964,0.0599
2019,94,Papua,9418,18,Tolikara,1,Poor,47733.6668,542,138756.9999,34.4009
2019,94,Papua,9418,18,Tolikara,2,Vulnerable,30256.0684,304,138756.9999,21.8051
2019,94,Papua,9418,18,Tolikara,3,Lower AMC,35502.4677,373,138756.9999,25.5861
2019,94,Papua,9418,18,Tolikara,4,Upper AMC,13783.2078,163,138756.9999,9.9333
2019,94,Papua,9418,18,Tolikara,5,Lower MC,10894.1601,155,138756.9999,7.8513
2019,94,Papua,9418,18,Tolikara,6,Middle MC,587.4291,12,138756.9999,0.4234
2019,94,Papua,9419,19,Sarmi,1,Poor,17375.0937,1204,40234.9999,43.1840
2019,94,Papua,9419,19,Sarmi,2,Vulnerable,5193.9731,286,40234.9999,12.9091
2019,94,Papua,9419,19,Sarmi,3,Lower AMC,9702.5459,341,40234.9999,24.1147
2019,94,Papua,9419,19,Sarmi,4,Upper AMC,3523.7364,117,40234.9999,8.7579
2019,94,Papua,9419,19,Sarmi,5,Lower MC,4000.1519,174,40234.9999,9.9420
2019,94,Papua,9419,19,Sarmi,6,Middle MC,397.4504,13,40234.9999,0.9878
2019,94,Papua,9419,19,Sarmi,7,Upper MC,42.0485,1,40234.9999,0.1045
2019,94,Papua,9420,20,Keerom,1,Poor,26383.3866,926,56773.0021,46.4717
2019,94,Papua,9420,20,Keerom,2,Vulnerable,10181.7456,296,56773.0021,17.9341
2019,94,Papua,9420,20,Keerom,3,Lower AMC,7704.6134,251,56773.0021,13.5709
2019,94,Papua,9420,20,Keerom,4,Upper AMC,5825.9239,147,56773.0021,10.2618
2019,94,Papua,9420,20,Keerom,5,Lower MC,5982.4605,195,56773.0021,10.5375
2019,94,Papua,9420,20,Keerom,6,Middle MC,656.4805,18,56773.0021,1.1563
2019,94,Papua,9420,20,Keerom,8,Upper Class,38.3915,1,56773.0021,0.0676
2019,94,Papua,9426,26,Waropen,1,Poor,9065.3591,658,31286.0014,28.9758
2019,94,Papua,9426,26,Waropen,2,Vulnerable,4695.9622,319,31286.0014,15.0098
2019,94,Papua,9426,26,Waropen,3,Lower AMC,7986.5137,412,31286.0014,25.5274
2019,94,Papua,9426,26,Waropen,4,Upper AMC,4217.2657,201,31286.0014,13.4797
2019,94,Papua,9426,26,Waropen,5,Lower MC,5096.7336,255,31286.0014,16.2908
2019,94,Papua,9426,26,Waropen,6,Middle MC,224.1671,7,31286.0014,0.7165
2019,94,Papua,9427,27,Supiori,1,Poor,8498.6368,755,20535.0000,41.3861
2019,94,Papua,9427,27,Supiori,2,Vulnerable,4128.4058,352,20535.0000,20.1042
2019,94,Papua,9427,27,Supiori,3,Lower AMC,4070.2995,354,20535.0000,19.8213
2019,94,Papua,9427,27,Supiori,4,Upper AMC,2297.5699,188,20535.0000,11.1886
2019,94,Papua,9427,27,Supiori,5,Lower MC,1468.6462,138,20535.0000,7.1519
2019,94,Papua,9427,27,Supiori,6,Middle MC,54.1699,3,20535.0000,0.2638
2019,94,Papua,9427,27,Supiori,7,Upper MC,17.2720,1,20535.0000,0.0841
2019,94,Papua,9428,28,Mamberamo Raya,1,Poor,12135.6357,620,23889.0000,50.8001
2019,94,Papua,9428,28,Mamberamo Raya,2,Vulnerable,3037.7893,179,23889.0000,12.7163
2019,94,Papua,9428,28,Mamberamo Raya,3,Lower AMC,4831.2590,221,23889.0000,20.2238
2019,94,Papua,9428,28,Mamberamo Raya,4,Upper AMC,2394.5041,106,23889.0000,10.0235
2019,94,Papua,9428,28,Mamberamo Raya,5,Lower MC,1444.4750,74,23889.0000,6.0466
2019,94,Papua,9428,28,Mamberamo Raya,6,Middle MC,45.3369,1,23889.0000,0.1898
2019,94,Papua,9429,29,Nduga,1,Poor,2187.3274,30,98324.9994,2.2246
2019,94,Papua,9429,29,Nduga,2,Vulnerable,9150.4262,162,98324.9994,9.3063
2019,94,Papua,9429,29,Nduga,3,Lower AMC,54508.0812,928,98324.9994,55.4366
2019,94,Papua,9429,29,Nduga,4,Upper AMC,24925.2703,451,98324.9994,25.3499
2019,94,Papua,9429,29,Nduga,5,Lower MC,7553.8943,158,98324.9994,7.6826
2019,94,Papua,9430,30,Lanny Jaya,1,Poor,20702.5988,183,178668.0000,11.5872
2019,94,Papua,9430,30,Lanny Jaya,2,Vulnerable,16637.5821,125,178668.0000,9.3120
2019,94,Papua,9430,30,Lanny Jaya,3,Lower AMC,36193.7445,296,178668.0000,20.2575
2019,94,Papua,9430,30,Lanny Jaya,4,Upper AMC,52300.3863,418,178668.0000,29.2724
2019,94,Papua,9430,30,Lanny Jaya,5,Lower MC,51415.9641,481,178668.0000,28.7774
2019,94,Papua,9430,30,Lanny Jaya,6,Middle MC,1417.7244,18,178668.0000,0.7935
2019,94,Papua,9431,31,Mamberamo Tengah,1,Poor,7759.8900,214,48173.0004,16.1084
2019,94,Papua,9431,31,Mamberamo Tengah,2,Vulnerable,6504.2165,215,48173.0004,13.5018
2019,94,Papua,9431,31,Mamberamo Tengah,3,Lower AMC,20967.1749,629,48173.0004,43.5247
2019,94,Papua,9431,31,Mamberamo Tengah,4,Upper AMC,10045.0077,314,48173.0004,20.8519
2019,94,Papua,9431,31,Mamberamo Tengah,5,Lower MC,2865.8268,107,48173.0004,5.9490
2019,94,Papua,9431,31,Mamberamo Tengah,6,Middle MC,30.8845,3,48173.0004,0.0641
2019,94,Papua,9432,32,Yalimo,1,Poor,8903.8487,338,62230.0003,14.3080
2019,94,Papua,9432,32,Yalimo,2,Vulnerable,6207.8537,182,62230.0003,9.9757
2019,94,Papua,9432,32,Yalimo,3,Lower AMC,19583.4057,483,62230.0003,31.4694
2019,94,Papua,9432,32,Yalimo,4,Upper AMC,13982.2390,296,62230.0003,22.4686
2019,94,Papua,9432,32,Yalimo,5,Lower MC,13145.9678,228,62230.0003,21.1248
2019,94,Papua,9432,32,Yalimo,6,Middle MC,406.6855,8,62230.0003,0.6535
2019,94,Papua,9433,33,Puncak,1,Poor,29513.0470,557,112695.9960,26.1882
2019,94,Papua,9433,33,Puncak,2,Vulnerable,22220.5280,391,112695.9960,19.7172
2019,94,Papua,9433,33,Puncak,3,Lower AMC,24873.4227,437,112695.9960,22.0713
2019,94,Papua,9433,33,Puncak,4,Upper AMC,22840.6855,298,112695.9960,20.2675
2019,94,Papua,9433,33,Puncak,5,Lower MC,13214.4687,192,112695.9960,11.7258
2019,94,Papua,9433,33,Puncak,6,Middle MC,33.8441,2,112695.9960,0.0300
2019,94,Papua,9434,34,Dogiyai,1,Poor,84030.7062,1229,97573.0001,86.1209
2019,94,Papua,9434,34,Dogiyai,2,Vulnerable,5904.9265,95,97573.0001,6.0518
2019,94,Papua,9434,34,Dogiyai,3,Lower AMC,2718.3448,53,97573.0001,2.7860
2019,94,Papua,9434,34,Dogiyai,4,Upper AMC,2186.4736,39,97573.0001,2.2409
2019,94,Papua,9434,34,Dogiyai,5,Lower MC,2732.5492,53,97573.0001,2.8005
2019,94,Papua,9435,35,Intan Jaya,1,Poor,14150.8347,525,49171.9998,28.7782
2019,94,Papua,9435,35,Intan Jaya,2,Vulnerable,15127.2568,586,49171.9998,30.7640
2019,94,Papua,9435,35,Intan Jaya,3,Lower AMC,13041.9359,397,49171.9998,26.5231
2019,94,Papua,9435,35,Intan Jaya,4,Upper AMC,3715.0861,151,49171.9998,7.5553
2019,94,Papua,9435,35,Intan Jaya,5,Lower MC,2869.9452,118,49171.9998,5.8365
2019,94,Papua,9435,35,Intan Jaya,6,Middle MC,266.9411,8,49171.9998,0.5429
2019,94,Papua,9436,36,Deiyai,1,Poor,49832.7846,1081,73021.0000,68.2445
2019,94,Papua,9436,36,Deiyai,2,Vulnerable,11767.0535,202,73021.0000,16.1146
2019,94,Papua,9436,36,Deiyai,3,Lower AMC,6137.6883,138,73021.0000,8.4054
2019,94,Papua,9436,36,Deiyai,4,Upper AMC,2040.9822,48,73021.0000,2.7951
2019,94,Papua,9436,36,Deiyai,5,Lower MC,3242.4914,65,73021.0000,4.4405
2019,94,Papua,9471,71,Jayapura,1,Poor,8435.8767,73,299588.9997,2.8158
2019,94,Papua,9471,71,Jayapura,2,Vulnerable,33768.3010,257,299588.9997,11.2715
2019,94,Papua,9471,71,Jayapura,3,Lower AMC,85254.3896,568,299588.9997,28.4571
2019,94,Papua,9471,71,Jayapura,4,Upper AMC,79245.0756,454,299588.9997,26.4513
2019,94,Papua,9471,71,Jayapura,5,Lower MC,84659.9457,476,299588.9997,28.2587
2019,94,Papua,9471,71,Jayapura,6,Middle MC,7548.8334,34,299588.9997,2.5197
2019,94,Papua,9471,71,Jayapura,7,Upper MC,519.7420,2,299588.9997,0.1735
2019,94,Papua,9471,71,Jayapura,8,Upper Class,156.8358,1,299588.9997,0.0524
2020,11,Aceh,1101,1,Simeulue,1,Poor,27067.4148,560,93798.9959,28.8568
2020,11,Aceh,1101,1,Simeulue,2,Vulnerable,32217.6720,733,93798.9959,34.3476
2020,11,Aceh,1101,1,Simeulue,3,Lower AMC,22992.9458,512,93798.9959,24.5130
2020,11,Aceh,1101,1,Simeulue,4,Upper AMC,6833.0499,146,93798.9959,7.2848
2020,11,Aceh,1101,1,Simeulue,5,Lower MC,4687.9134,120,93798.9959,4.9978
2020,11,Aceh,1102,2,Aceh Singkil,1,Poor,27882.7095,386,125904.9993,22.1458
2020,11,Aceh,1102,2,Aceh Singkil,2,Vulnerable,35975.9687,652,125904.9993,28.5739
2020,11,Aceh,1102,2,Aceh Singkil,3,Lower AMC,43808.0622,801,125904.9993,34.7945
2020,11,Aceh,1102,2,Aceh Singkil,4,Upper AMC,11844.8044,257,125904.9993,9.4077
2020,11,Aceh,1102,2,Aceh Singkil,5,Lower MC,5926.4834,130,125904.9993,4.7071
2020,11,Aceh,1102,2,Aceh Singkil,6,Middle MC,234.5015,4,125904.9993,0.1863
2020,11,Aceh,1102,2,Aceh Singkil,7,Upper MC,232.4696,5,125904.9993,0.1846
2020,11,Aceh,1103,3,Aceh Selatan,1,Poor,30461.2920,268,240133.0004,12.6852
2020,11,Aceh,1103,3,Aceh Selatan,2,Vulnerable,85423.3293,794,240133.0004,35.5733
2020,11,Aceh,1103,3,Aceh Selatan,3,Lower AMC,70894.1619,668,240133.0004,29.5229
2020,11,Aceh,1103,3,Aceh Selatan,4,Upper AMC,31828.6473,318,240133.0004,13.2546
2020,11,Aceh,1103,3,Aceh Selatan,5,Lower MC,19385.9860,181,240133.0004,8.0730
2020,11,Aceh,1103,3,Aceh Selatan,6,Middle MC,1397.3439,11,240133.0004,0.5819
2020,11,Aceh,1103,3,Aceh Selatan,7,Upper MC,742.2400,5,240133.0004,0.3091
2020,11,Aceh,1104,4,Aceh Tenggara,1,Poor,50366.4918,427,219420.0038,22.9544
2020,11,Aceh,1104,4,Aceh Tenggara,2,Vulnerable,69470.2109,611,219420.0038,31.6608
2020,11,Aceh,1104,4,Aceh Tenggara,3,Lower AMC,57546.0593,635,219420.0038,26.2264
2020,11,Aceh,1104,4,Aceh Tenggara,4,Upper AMC,28429.7860,303,219420.0038,12.9568
2020,11,Aceh,1104,4,Aceh Tenggara,5,Lower MC,12923.0839,151,219420.0038,5.8897
2020,11,Aceh,1104,4,Aceh Tenggara,6,Middle MC,521.4868,4,219420.0038,0.2377
2020,11,Aceh,1104,4,Aceh Tenggara,8,Upper Class,162.8851,2,219420.0038,0.0742
2020,11,Aceh,1105,5,Aceh Timur,1,Poor,72865.7002,461,442627.0004,16.4621
2020,11,Aceh,1105,5,Aceh Timur,2,Vulnerable,128086.4477,813,442627.0004,28.9378
2020,11,Aceh,1105,5,Aceh Timur,3,Lower AMC,143173.1987,891,442627.0004,32.3462
2020,11,Aceh,1105,5,Aceh Timur,4,Upper AMC,72373.1477,393,442627.0004,16.3508
2020,11,Aceh,1105,5,Aceh Timur,5,Lower MC,24490.3688,155,442627.0004,5.5330
2020,11,Aceh,1105,5,Aceh Timur,6,Middle MC,1220.9472,7,442627.0004,0.2758
2020,11,Aceh,1105,5,Aceh Timur,8,Upper Class,417.1901,2,442627.0004,0.0943
2020,11,Aceh,1106,6,Aceh Tengah,1,Poor,7846.9192,65,215393.9952,3.6431
2020,11,Aceh,1106,6,Aceh Tengah,2,Vulnerable,26120.8616,252,215393.9952,12.1270
2020,11,Aceh,1106,6,Aceh Tengah,3,Lower AMC,91815.3508,789,215393.9952,42.6267
2020,11,Aceh,1106,6,Aceh Tengah,4,Upper AMC,58626.2124,458,215393.9952,27.2181
2020,11,Aceh,1106,6,Aceh Tengah,5,Lower MC,25947.5408,236,215393.9952,12.0465
2020,11,Aceh,1106,6,Aceh Tengah,6,Middle MC,233.2543,2,215393.9952,0.1083
2020,11,Aceh,1106,6,Aceh Tengah,8,Upper Class,4803.8562,19,215393.9952,2.2303
2020,11,Aceh,1107,7,Aceh Barat,1,Poor,7807.4197,80,213019.9959,3.6651
2020,11,Aceh,1107,7,Aceh Barat,2,Vulnerable,42774.5776,444,213019.9959,20.0801
2020,11,Aceh,1107,7,Aceh Barat,3,Lower AMC,76563.8889,770,213019.9959,35.9421
2020,11,Aceh,1107,7,Aceh Barat,4,Upper AMC,44992.0802,441,213019.9959,21.1211
2020,11,Aceh,1107,7,Aceh Barat,5,Lower MC,39119.6389,385,213019.9959,18.3643
2020,11,Aceh,1107,7,Aceh Barat,6,Middle MC,1040.3687,14,213019.9959,0.4884
2020,11,Aceh,1107,7,Aceh Barat,7,Upper MC,490.4174,8,213019.9959,0.2302
2020,11,Aceh,1107,7,Aceh Barat,8,Upper Class,231.6044,4,213019.9959,0.1087
2020,11,Aceh,1108,8,Aceh Besar,1,Poor,85666.6009,466,431436.0148,19.8562
2020,11,Aceh,1108,8,Aceh Besar,2,Vulnerable,128637.1564,678,431436.0148,29.8160
2020,11,Aceh,1108,8,Aceh Besar,3,Lower AMC,95543.4780,611,431436.0148,22.1455
2020,11,Aceh,1108,8,Aceh Besar,4,Upper AMC,72630.1978,406,431436.0148,16.8345
2020,11,Aceh,1108,8,Aceh Besar,5,Lower MC,45166.5068,307,431436.0148,10.4689
2020,11,Aceh,1108,8,Aceh Besar,6,Middle MC,729.7451,9,431436.0148,0.1691
2020,11,Aceh,1108,8,Aceh Besar,7,Upper MC,2477.8537,6,431436.0148,0.5743
2020,11,Aceh,1108,8,Aceh Besar,8,Upper Class,584.4761,3,431436.0148,0.1355
2020,11,Aceh,1109,9,Pidie,1,Poor,18892.3550,99,449311.9867,4.2047
2020,11,Aceh,1109,9,Pidie,2,Vulnerable,174191.7399,903,449311.9867,38.7685
2020,11,Aceh,1109,9,Pidie,3,Lower AMC,164482.9130,937,449311.9867,36.6077
2020,11,Aceh,1109,9,Pidie,4,Upper AMC,61547.4294,378,449311.9867,13.6981
2020,11,Aceh,1109,9,Pidie,5,Lower MC,29011.7845,185,449311.9867,6.4569
2020,11,Aceh,1109,9,Pidie,6,Middle MC,850.3421,6,449311.9867,0.1893
2020,11,Aceh,1109,9,Pidie,7,Upper MC,335.4230,2,449311.9867,0.0747
2020,11,Aceh,1110,10,Bireuen,1,Poor,103283.1982,541,478137.0033,21.6012
2020,11,Aceh,1110,10,Bireuen,2,Vulnerable,138111.5855,799,478137.0033,28.8854
2020,11,Aceh,1110,10,Bireuen,3,Lower AMC,154994.4699,804,478137.0033,32.4163
2020,11,Aceh,1110,10,Bireuen,4,Upper AMC,57073.4882,328,478137.0033,11.9366
2020,11,Aceh,1110,10,Bireuen,5,Lower MC,22548.1856,151,478137.0033,4.7158
2020,11,Aceh,1110,10,Bireuen,6,Middle MC,1199.4666,5,478137.0033,0.2509
2020,11,Aceh,1110,10,Bireuen,8,Upper Class,926.6092,3,478137.0033,0.1938
2020,11,Aceh,1111,11,Aceh Utara,1,Poor,180767.3107,780,625292.9918,28.9092
2020,11,Aceh,1111,11,Aceh Utara,2,Vulnerable,222414.4091,834,625292.9918,35.5696
2020,11,Aceh,1111,11,Aceh Utara,3,Lower AMC,161339.7781,729,625292.9918,25.8023
2020,11,Aceh,1111,11,Aceh Utara,4,Upper AMC,48913.0991,228,625292.9918,7.8224
2020,11,Aceh,1111,11,Aceh Utara,5,Lower MC,11858.3947,74,625292.9918,1.8965
2020,11,Aceh,1112,12,Aceh Barat Daya,1,Poor,22812.0254,312,151958.9973,15.0120
2020,11,Aceh,1112,12,Aceh Barat Daya,2,Vulnerable,50673.1538,754,151958.9973,33.3466
2020,11,Aceh,1112,12,Aceh Barat Daya,3,Lower AMC,51334.1805,766,151958.9973,33.7816
2020,11,Aceh,1112,12,Aceh Barat Daya,4,Upper AMC,17526.3318,273,151958.9973,11.5336
2020,11,Aceh,1112,12,Aceh Barat Daya,5,Lower MC,9469.4369,129,151958.9973,6.2316
2020,11,Aceh,1112,12,Aceh Barat Daya,7,Upper MC,143.8689,4,151958.9973,0.0947
2020,11,Aceh,1113,13,Gayo Lues,1,Poor,2932.8715,38,95319.0000,3.0769
2020,11,Aceh,1113,13,Gayo Lues,2,Vulnerable,26198.5105,519,95319.0000,27.4851
2020,11,Aceh,1113,13,Gayo Lues,3,Lower AMC,38361.4862,802,95319.0000,40.2454
2020,11,Aceh,1113,13,Gayo Lues,4,Upper AMC,16062.1342,385,95319.0000,16.8509
2020,11,Aceh,1113,13,Gayo Lues,5,Lower MC,11234.4881,226,95319.0000,11.7862
2020,11,Aceh,1113,13,Gayo Lues,6,Middle MC,529.5096,16,95319.0000,0.5555
2020,11,Aceh,1114,14,Aceh Tamiang,1,Poor,73812.1552,618,297688.9973,24.7951
2020,11,Aceh,1114,14,Aceh Tamiang,2,Vulnerable,122027.1830,952,297688.9973,40.9915
2020,11,Aceh,1114,14,Aceh Tamiang,3,Lower AMC,73830.9095,571,297688.9973,24.8014
2020,11,Aceh,1114,14,Aceh Tamiang,4,Upper AMC,18207.0457,188,297688.9973,6.1161
2020,11,Aceh,1114,14,Aceh Tamiang,5,Lower MC,9143.4581,80,297688.9973,3.0715
2020,11,Aceh,1114,14,Aceh Tamiang,6,Middle MC,328.2776,3,297688.9973,0.1103
2020,11,Aceh,1114,14,Aceh Tamiang,7,Upper MC,339.9683,4,297688.9973,0.1142
2020,11,Aceh,1115,15,Nagan Raya,1,Poor,13278.0965,169,169394.0005,7.8386
2020,11,Aceh,1115,15,Nagan Raya,2,Vulnerable,36155.9332,474,169394.0005,21.3443
2020,11,Aceh,1115,15,Nagan Raya,3,Lower AMC,67430.5372,808,169394.0005,39.8069
2020,11,Aceh,1115,15,Nagan Raya,4,Upper AMC,33269.3165,427,169394.0005,19.6402
2020,11,Aceh,1115,15,Nagan Raya,5,Lower MC,18911.5343,194,169394.0005,11.1642
2020,11,Aceh,1115,15,Nagan Raya,6,Middle MC,348.5828,3,169394.0005,0.2058
2020,11,Aceh,1116,16,Aceh Jaya,1,Poor,7245.2944,143,94089.0055,7.7005
2020,11,Aceh,1116,16,Aceh Jaya,2,Vulnerable,26039.0427,472,94089.0055,27.6749
2020,11,Aceh,1116,16,Aceh Jaya,3,Lower AMC,38971.5687,715,94089.0055,41.4199
2020,11,Aceh,1116,16,Aceh Jaya,4,Upper AMC,14545.3215,273,94089.0055,15.4591
2020,11,Aceh,1116,16,Aceh Jaya,5,Lower MC,7075.6065,152,94089.0055,7.5201
2020,11,Aceh,1116,16,Aceh Jaya,6,Middle MC,212.1717,5,94089.0055,0.2255
2020,11,Aceh,1117,17,Bener Meriah,1,Poor,7626.2021,87,150215.9989,5.0768
2020,11,Aceh,1117,17,Bener Meriah,2,Vulnerable,27480.8098,313,150215.9989,18.2942
2020,11,Aceh,1117,17,Bener Meriah,3,Lower AMC,65534.7398,794,150215.9989,43.6270
2020,11,Aceh,1117,17,Bener Meriah,4,Upper AMC,30562.8036,381,150215.9989,20.3459
2020,11,Aceh,1117,17,Bener Meriah,5,Lower MC,18078.2678,220,150215.9989,12.0348
2020,11,Aceh,1117,17,Bener Meriah,6,Middle MC,738.9682,13,150215.9989,0.4919
2020,11,Aceh,1117,17,Bener Meriah,8,Upper Class,194.2076,2,150215.9989,0.1293
2020,11,Aceh,1118,18,Pidie Jaya,1,Poor,4281.3419,40,163531.9958,2.6180
2020,11,Aceh,1118,18,Pidie Jaya,2,Vulnerable,26193.2619,314,163531.9958,16.0172
2020,11,Aceh,1118,18,Pidie Jaya,3,Lower AMC,75085.5517,992,163531.9958,45.9149
2020,11,Aceh,1118,18,Pidie Jaya,4,Upper AMC,39638.5454,535,163531.9958,24.2390
2020,11,Aceh,1118,18,Pidie Jaya,5,Lower MC,17860.5157,222,163531.9958,10.9217
2020,11,Aceh,1118,18,Pidie Jaya,6,Middle MC,472.7792,8,163531.9958,0.2891
2020,11,Aceh,1171,71,Banda Aceh,1,Poor,2097.1536,19,274796.9906,0.7632
2020,11,Aceh,1171,71,Banda Aceh,2,Vulnerable,19816.1704,188,274796.9906,7.2112
2020,11,Aceh,1171,71,Banda Aceh,3,Lower AMC,73235.7560,543,274796.9906,26.6509
2020,11,Aceh,1171,71,Banda Aceh,4,Upper AMC,63739.8677,505,274796.9906,23.1953
2020,11,Aceh,1171,71,Banda Aceh,5,Lower MC,104718.6706,799,274796.9906,38.1076
2020,11,Aceh,1171,71,Banda Aceh,6,Middle MC,8714.0479,54,274796.9906,3.1711
2020,11,Aceh,1171,71,Banda Aceh,7,Upper MC,2140.7658,10,274796.9906,0.7790
2020,11,Aceh,1171,71,Banda Aceh,8,Upper Class,334.5586,5,274796.9906,0.1217
2020,11,Aceh,1172,72,Sabang,1,Poor,988.2880,54,35266.0009,2.8024
2020,11,Aceh,1172,72,Sabang,2,Vulnerable,5342.0857,260,35266.0009,15.1480
2020,11,Aceh,1172,72,Sabang,3,Lower AMC,11966.9776,592,35266.0009,33.9335
2020,11,Aceh,1172,72,Sabang,4,Upper AMC,8868.1757,468,35266.0009,25.1465
2020,11,Aceh,1172,72,Sabang,5,Lower MC,7728.6532,361,35266.0009,21.9153
2020,11,Aceh,1172,72,Sabang,6,Middle MC,371.8207,11,35266.0009,1.0543
2020,11,Aceh,1173,73,Langsa,1,Poor,17293.4472,191,178657.9993,9.6796
2020,11,Aceh,1173,73,Langsa,2,Vulnerable,49915.5837,607,178657.9993,27.9392
2020,11,Aceh,1173,73,Langsa,3,Lower AMC,48158.3449,642,178657.9993,26.9556
2020,11,Aceh,1173,73,Langsa,4,Upper AMC,27317.7271,352,178657.9993,15.2905
2020,11,Aceh,1173,73,Langsa,5,Lower MC,32961.9501,435,178657.9993,18.4497
2020,11,Aceh,1173,73,Langsa,6,Middle MC,2798.9659,38,178657.9993,1.5667
2020,11,Aceh,1173,73,Langsa,8,Upper Class,211.9804,4,178657.9993,0.1187
2020,11,Aceh,1174,74,Lhokseumawe,1,Poor,22688.9530,283,210136.9941,10.7972
2020,11,Aceh,1174,74,Lhokseumawe,2,Vulnerable,56468.3159,590,210136.9941,26.8721
2020,11,Aceh,1174,74,Lhokseumawe,3,Lower AMC,71083.9458,780,210136.9941,33.8274
2020,11,Aceh,1174,74,Lhokseumawe,4,Upper AMC,32542.2225,354,210136.9941,15.4862
2020,11,Aceh,1174,74,Lhokseumawe,5,Lower MC,26578.5499,298,210136.9941,12.6482
2020,11,Aceh,1174,74,Lhokseumawe,6,Middle MC,775.0070,11,210136.9941,0.3688
2020,11,Aceh,1175,75,Subulussalam,1,Poor,26947.2139,705,82145.9997,32.8040
2020,11,Aceh,1175,75,Subulussalam,2,Vulnerable,20090.3975,612,82145.9997,24.4569
2020,11,Aceh,1175,75,Subulussalam,3,Lower AMC,17713.8406,582,82145.9997,21.5639
2020,11,Aceh,1175,75,Subulussalam,4,Upper AMC,11465.0431,319,82145.9997,13.9569
2020,11,Aceh,1175,75,Subulussalam,5,Lower MC,5803.7750,201,82145.9997,7.0652
2020,11,Aceh,1175,75,Subulussalam,6,Middle MC,105.6500,6,82145.9997,0.1286
