desa_id,kabkota_id_full,nama_desa,nama_kabkota,vintage_year,sektor,count_total,potensi_weighted
9,3171,Rawa Barat,Jakarta Selatan,2024,7,31,479497629.2549048
4,3171,Kebon Baru,Jakarta Selatan,2021,7,62,479384077.2476187
1,3171,Menteng Dalam,Jakarta Selatan,2025,7,113,477527290.62081563
4,3172,Pondok Kopi,Jakarta Timur,2020,9,140,477396016.32653064
2,3173,Petojo Selatan,Jakarta Pusat,2020,9,34,476961782.1272212
1,3101,Pulau Tidung,Kepulauan Seribu,2024,9,58,476820057.47126436
2,3171,Kuningan Timur,Jakarta Selatan,2021,9,22,476619333.24362516
4,3171,Jagakarsa,Jakarta Selatan,2021,9,51,476619333.2436251
1,3171,Cilandak Timur,Jakarta Selatan,2020,7,52,476330675.4817103
3,3171,Pulo,Jakarta Selatan,2020,7,31,476330675.48171026
3,3171,Pulo,Jakarta Selatan,2021,7,31,476330675.48171026
5,3174,Kota Bambu Selatan,Jakarta Barat,2020,9,36,475274894.2857918
4,3174,Meruya Utara,Jakarta Barat,2021,9,74,475274894.28579175
4,3174,Meruya Utara,Jakarta Barat,2020,9,74,475274894.28579175
3,3172,Munjul,Jakarta Timur,2021,7,100,475148561.09799296
5,3172,Rawamangun,Jakarta Timur,2021,7,88,475148561.0979929
1,3172,Pondok Ranggon,Jakarta Timur,2020,9,143,474255253.0612245
1,3173,Kenari,Jakarta Pusat,2021,7,52,473388221.8087581
6,3172,Malaka Sari,Jakarta Timur,2025,9,90,473350510.2149963
1,3171,Kalibata,Jakarta Selatan,2021,7,139,473277273.71580184
7,3174,Glodok,Jakarta Barat,2025,7,55,473043950.14898396
11,3174,Pekojan,Jakarta Barat,2025,7,41,473043950.1489839
6,3175,Kebon Bawang,Jakarta Utara,2021,9,37,471127197.4232553
7,3175,Tanjung Priuk,Jakarta Utara,2021,9,29,471127197.4232553
7,3175,Tanjung Priuk,Jakarta Utara,2020,9,29,471127197.4232553
2,3101,Pulau Pari,Kepulauan Seribu,2018,9,97,470985425.6526674
11,3174,Pekojan,Jakarta Barat,2020,7,37,469881761.8797968
3,3172,Kebon Pala,Jakarta Timur,2025,9,20,469709352.44411165
1,3173,Gelora,Jakarta Pusat,2025,7,32,469518669.2651544
2,3172,Cipinang Cempedak,Jakarta Timur,2020,7,27,468503126.677042
3,3172,Cipinang Besar Selatan,Jakarta Timur,2025,9,31,466068194.6732271
4,3174,Duri Utara,Jakarta Barat,2025,7,62,465709935.41799194
5,3172,Cipinang Besar Utara,Jakarta Timur,2020,7,120,465180409.4665665
5,3172,Malaka Jaya,Jakarta Timur,2021,9,148,464832963.2653061
5,3172,Cipinang Melayu,Jakarta Timur,2025,7,61,464674118.5095865
5,3173,Utan Panjang,Jakarta Pusat,2024,9,28,464632912.2763969
3,3173,Karet Tengsin,Jakarta Pusat,2021,7,28,464371303.2981151
3,3171,Pulo,Jakarta Selatan,2025,7,53,464262643.6591263
7,3171,Guntur,Jakarta Selatan,2020,9,41,463379907.3201911
3,3171,Karet Kuningan,Jakarta Selatan,2018,9,8,463379907.3201911
4,3171,Petukangan Selatan,Jakarta Selatan,2021,9,98,463379907.320191
2,3172,Makasar,Jakarta Timur,2025,7,38,462120964.01228106
4,3171,Kebon Baru,Jakarta Selatan,2020,7,67,461063666.6521683
5,3174,Kota Bambu Selatan,Jakarta Barat,2021,9,49,460695909.79849756
6,3174,Jati Pulo,Jakarta Barat,2020,9,75,460695909.79849756
5,3173,Utan Panjang,Jakarta Pusat,2020,7,40,459862844.0427936
7,3173,Kampung Bali,Jakarta Pusat,2021,7,55,459862844.0427936
4,3173,Serdang,Jakarta Pusat,2020,7,53,459862844.0427935
3,3175,Papango,Jakarta Utara,2021,7,42,459242123.96488744
10,3171,Senayan,Jakarta Selatan,2024,7,10,458649906.243822
1,3172,Pinang Ranti,Jakarta Timur,2020,7,76,458534975.04561555
4,3171,Gandaria Selatan,Jakarta Selatan,2020,9,97,458084136.95081747
2,3173,Pegangsaan,Jakarta Pusat,2021,9,127,457883310.84213233
2,3173,Pegangsaan,Jakarta Pusat,2020,9,127,457883310.84213233
2,3173,Gunung Sahari Utara,Jakarta Pusat,2021,9,45,455498501.93149626
2,3173,Gunung Sahari Utara,Jakarta Pusat,2020,9,45,455498501.93149626
5,3172,Malaka Jaya,Jakarta Timur,2020,9,145,455410673.46938777
6,3173,Bungur,Jakarta Pusat,2018,7,84,455354384.78747207
7,3172,Rawa Terate,Jakarta Timur,2020,7,59,455212257.8351401
9,3174,Tambora,Jakarta Barat,2018,7,20,455197956.82105315
1,3172,Jatinegara,Jakarta Timur,2025,9,85,455144721.3605733
5,3174,Mangga Besar,Jakarta Barat,2025,7,39,454708913.3215039
1,3172,Pekayon,Jakarta Timur,2021,9,32,452269910.20408165
6,3174,Keagungan,Jakarta Barat,2018,9,37,451948519.10612106
2,3172,Cipinang,Jakarta Timur,2025,7,154,451908346.02305937
3,3171,Tebet Timur,Jakarta Selatan,2021,7,45,451903461.3544431
2,3172,Makasar,Jakarta Timur,2020,7,36,451889540.6246646
2,3172,Pal Meriem,Jakarta Timur,2021,7,69,451889540.6246646
5,3172,Cipinang Melayu,Jakarta Timur,2020,7,36,451889540.6246646
5,3172,Cipinang Melayu,Jakarta Timur,2025,9,32,451503563.5896887
4,3173,Kwitang,Jakarta Pusat,2021,7,15,450845925.53215057
1,3173,Menteng,Jakarta Pusat,2020,7,47,450845925.53215057
3,3173,Gambir,Jakarta Pusat,2021,9,19,450728884.11022407
10,3171,Senayan,Jakarta Selatan,2021,9,41,450140481.39675707
5,3171,Lenteng Agung,Jakarta Selatan,2025,9,68,449625869.0258218
6,3174,Kembangan Utara,Jakarta Barat,2021,9,16,449032722.20866215
5,3171,Kuningan Barat,Jakarta Selatan,2025,7,68,448345067.3050991
2,3171,Rawajati,Jakarta Selatan,2025,7,67,448345067.3050991
5,3171,Pengadegan,Jakarta Selatan,2025,7,99,448345067.3050991
3,3171,Ulujami,Jakarta Selatan,2025,7,78,448345067.3050991
4,3171,Gandaria Selatan,Jakarta Selatan,2018,9,96,447492596.2120702
5,3172,Setu,Jakarta Timur,2018,9,134,445988383.67346936
5,3171,Jati Padang,Jakarta Selatan,2020,7,99,445796657.8226263
3,3172,Cipinang Besar Selatan,Jakarta Timur,2020,7,49,445244106.20371366
5,3175,Semper Timur,Jakarta Utara,2018,7,72,445183691.59861535
6,3171,Pejaten Barat,Jakarta Selatan,2020,7,69,442743256.0567179
6,3171,Pejaten Barat,Jakarta Selatan,2021,7,69,442743256.0567179
2,3173,Gunung Sahari Utara,Jakarta Pusat,2024,7,6,442494516.097561
3,3171,Kebayoran Lama Utara,Jakarta Selatan,2020,9,75,442196825.8426966
4,3173,Serdang,Jakarta Pusat,2025,7,66,442101520.69492644
2,3172,Cilangkap,Jakarta Timur,2021,7,101,441921388.99323815
2,3172,Cilangkap,Jakarta Timur,2025,7,111,441695728.0338377
5,3174,Krendang,Jakarta Barat,2018,7,13,440514151.7623095
5,3175,Rawabadak Utara,Jakarta Utara,2021,9,64,440094867.05405885
6,3171,Manggarai Selatan,Jakarta Selatan,2021,7,25,439689854.2908095
1,3101,Pulau Tidung,Kepulauan Seribu,2018,7,172,439574699.48483115
4,3173,Kwitang,Jakarta Pusat,2025,7,33,438674377.1236479
6,3173,Kebon Kacang,Jakarta Pusat,2018,7,48,437320547.766186
6,3172,Bambu Apus,Jakarta Timur,2025,9,80,436938932.50615036
6,3171,Manggarai Selatan,Jakarta Selatan,2021,9,55,436901055.473323
2,3172,Penggilingan,Jakarta Timur,2020,9,79,436566093.877551
6,3173,Kebon Kosong,Jakarta Pusat,2021,9,26,436420030.64640737
3,3173,Gambir,Jakarta Pusat,2020,9,15,434035221.7357713
2,3171,Ragunan,Jakarta Selatan,2020,7,101,433583050.7589927
7,3174,Angke,Jakarta Barat,2025,7,55,432706869.12852794
4,3171,Petukangan Selatan,Jakarta Selatan,2025,7,110,432427490.951072
1,3171,Gandaria Utara,Jakarta Selatan,2021,9,31,431605285.1039494
3,3171,Duren Tiga,Jakarta Selatan,2025,7,65,429774561.55873406
10,3174,Roa Malaka,Jakarta Barat,2025,7,41,429039861.7630319
6,3171,Tanjung Barat,Jakarta Selatan,2018,9,66,428957399.9192625
3,3101,Pulau Harapan,Kepulauan Seribu,2020,9,52,428286197.50283766
4,3171,Mampang Prapatan,Jakarta Selatan,2018,7,120,427476247.2271759
2,3171,Tebet Barat,Jakarta Selatan,2025,7,38,427121632.1663962
7,3175,Tanjung Priuk,Jakarta Utara,2018,7,70,426439115.1102526
2,3174,Sukabumi Utara,Jakarta Barat,2024,9,48,426310283.2468568
2,3172,Cilangkap,Jakarta Timur,2024,9,62,426249497.8816631
6,3174,Jembatan Besi,Jakarta Barat,2021,9,62,425706347.0289914
2,3172,Kelapa Dua Wetan,Jakarta Timur,2021,9,127,424003040.81632656
2,3172,Kelapa Dua Wetan,Jakarta Timur,2020,9,127,424003040.81632656
8,3172,Kampung Melayu,Jakarta Timur,2020,9,135,424003040.81632656
2,3172,Kelapa Dua Wetan,Jakarta Timur,2018,9,127,424003040.81632656
4,3174,Meruya Utara,Jakarta Barat,2025,9,90,423333126.75198525
4,3173,Karang Anyar,Jakarta Pusat,2018,9,14,422111177.1825908
6,3171,Pasar Manggis,Jakarta Selatan,2018,9,56,421013744.3652022
8,3171,Selong,Jakarta Selatan,2018,9,111,421013744.3652022
2,3174,Maphar,Jakarta Barat,2020,7,27,420935745.017318
5,3174,Krendang,Jakarta Barat,2024,9,48,420913950.54752946
3,3174,Tomang,Jakarta Barat,2018,9,31,419874753.23407376
3,3173,Kartini,Jakarta Pusat,2018,9,15,419726368.27195466
1,3101,Pulau Tidung,Kepulauan Seribu,2025,7,65,418387965.57734203
5,3171,Bukit Duri,Jakarta Selatan,2020,9,118,418365859.18051535
4,3173,Galur,Jakarta Pusat,2025,9,19,417545642.50361776
6,3174,Jembatan Besi,Jakarta Barat,2018,9,62,416958956.33661485
6,3174,Jembatan Besi,Jakarta Barat,2020,9,61,414043159.43915606
7,3173,Kemayoran,Jakarta Pusat,2018,9,65,412571941.54004633
6,3173,Kebon Kacang,Jakarta Pusat,2021,9,43,412571941.54004633
7,3171,Gunung,Jakarta Selatan,2025,7,21,411204055.81236905
8,3172,Kampung Melayu,Jakarta Timur,2025,7,47,411057874.06617266
2,3171,Cipete Utara,Jakarta Selatan,2025,9,21,410131704.8546347
2,3175,Sunter Jaya,Jakarta Utara,2018,9,39,409062536.6848624
4,3172,Dukuh,Jakarta Timur,2020,7,82,408694216.8884834
4,3172,Susukan,Jakarta Timur,2021,9,61,408299224.4897959
4,3172,Halim Perdana Kusumah,Jakarta Timur,2024,9,24,407981662.2581633
3,3172,Pisangan Baru,Jakarta Timur,2025,9,108,407809670.33907366
4,3173,Gondangdia,Jakarta Pusat,2021,9,42,407802323.71877414
1,3174,Kalianyar,Jakarta Barat,2025,7,64,407037817.5700559
2,3171,Kuningan Timur,Jakarta Selatan,2024,7,21,406530598.71611494
1,3175,Rawabadak Selatan,Jakarta Utara,2021,9,52,406241415.7422082
1,3175,Rawabadak Selatan,Jakarta Utara,2020,9,52,406241415.7422082
7,3175,Tanjung Priuk,Jakarta Utara,2025,9,17,405458393.3295381
3,3172,Pulo Gebang,Jakarta Timur,2021,7,88,405371499.67800796
5,3174,Duri Kepa,Jakarta Barat,2021,9,47,405295768.7467795
5,3174,Duri Kepa,Jakarta Barat,2020,9,47,405295768.7467795
1,3172,Pondok Bambu,Jakarta Timur,2018,9,105,405158461.2244898
4,3171,Gandaria Selatan,Jakarta Selatan,2021,9,93,405126433.25708133
3,3101,Pulau Untung Jawa,Kepulauan Seribu,2018,9,64,403701793.4165721
1,3172,Pondok Ranggon,Jakarta Timur,2025,7,123,403398410.57425636
1,3174,Kalianyar,Jakarta Barat,2018,9,138,402379971.84932065
1,3173,Rawa Sari,Jakarta Pusat,2020,7,24,401252873.723614
4,3173,Karang Anyar,Jakarta Pusat,2025,7,83,400975797.8395844
3,3171,Tebet Timur,Jakarta Selatan,2018,9,44,399830662.8877077
2,3171,Pesanggrahan,Jakarta Selatan,2020,9,78,399830662.8877077
2,3171,Srengseng Sawah,Jakarta Selatan,2020,9,71,399830662.8877077
2,3174,Maphar,Jakarta Barat,2025,7,41,399703802.8390639
3,3174,Pegadungan,Jakarta Barat,2020,9,56,399464174.9518618
3,3174,Pegadungan,Jakarta Barat,2021,9,56,399464174.9518618
3,3173,Kramat,Jakarta Pusat,2021,9,107,398263088.07622975
6,3171,Manggarai Selatan,Jakarta Selatan,2024,9,11,398181119.8396694
7,3171,Gunung,Jakarta Selatan,2021,9,24,397182777.70302093
7,3171,Gunung,Jakarta Selatan,2020,9,24,397182777.70302093
4,3171,Petukangan Selatan,Jakarta Selatan,2020,9,98,397182777.70302093
4,3171,Pancoran,Jakarta Selatan,2018,7,79,396942229.56809187
2,3171,Srengseng Sawah,Jakarta Selatan,2018,7,47,396942229.56809187
1,3173,Cideng,Jakarta Pusat,2021,7,37,396744414.4682925
4,3174,Kota Bambu Utara,Jakarta Barat,2021,7,41,396462736.5860785
1,3173,Kenari,Jakarta Pusat,2025,7,53,394121510.69702744
5,3171,Cipete Selatan,Jakarta Selatan,2018,7,93,393888827.8021835
3,3175,Papango,Jakarta Utara,2025,7,89,393344606.4250914
3,3172,Kebon Pala,Jakarta Timur,2018,9,15,392595408.1632653
7,3172,Ceger,Jakarta Timur,2018,9,33,392595408.1632653
4,3171,Petukangan Selatan,Jakarta Selatan,2025,9,98,391903629.08331764
5,3171,Lenteng Agung,Jakarta Selatan,2021,9,68,391887007.3336473
5,3171,Lenteng Agung,Jakarta Selatan,2020,9,68,391887007.3336473
5,3174,Duri Kepa,Jakarta Barat,2025,9,41,391383456.8084392
2,3174,Slipi,Jakarta Barat,2020,9,16,390716784.25948524
4,3172,Cipayung,Jakarta Timur,2018,9,112,389454644.89795923
8,3174,Jembatan Lima,Jakarta Barat,2024,9,48,388535954.3515657
2,3173,Cempaka Baru,Jakarta Pusat,2021,7,30,387727495.95764947
1,3174,Krukut,Jakarta Barat,2021,7,38,386673533.21358275
2,3171,Pondok Labu,Jakarta Selatan,2020,9,107,386591236.9642737
2,3171,Pela Mampang,Jakarta Selatan,2021,9,32,386591236.9642737
3,3172,Munjul,Jakarta Timur,2025,7,102,385526329.0931184
6,3173,Duri Pulo,Jakarta Pusat,2020,9,104,383954234.61241305
6,3175,Koja,Jakarta Utara,2020,9,105,383672448.20097435
6,3175,Koja,Jakarta Utara,2021,9,105,383672448.20097435
7,3172,Rawa Terate,Jakarta Timur,2020,9,58,383173118.36734694
4,3172,Susukan,Jakarta Timur,2018,9,45,383173118.36734694
3,3172,Cipinang Besar Selatan,Jakarta Timur,2021,9,25,383173118.36734694
5,3175,Semper Timur,Jakarta Utara,2025,9,94,381130889.72976583
3,3172,Pulo Gebang,Jakarta Timur,2025,7,37,380420020.0985076
6,3173,Duri Pulo,Jakarta Pusat,2021,9,102,379184616.79114085
3,3172,Jatinegara Kaum,Jakarta Timur,2024,9,42,377535269.55233014
4,3173,Galur,Jakarta Pusat,2025,7,57,376985792.84063494
11,3174,Pekojan,Jakarta Barat,2018,7,56,376884329.84108704
2,3172,Pal Meriem,Jakarta Timur,2020,7,44,375467044.7837287
2,3172,Duren Sawit,Jakarta Timur,2018,9,26,373750828.5714286
3,3172,Ciracas,Jakarta Timur,2020,9,60,373750828.5714286
3,3172,Ciracas,Jakarta Timur,2021,9,60,373750828.5714286
3,3173,Tanah Tinggi,Jakarta Pusat,2018,9,72,372030190.05923253
5,3174,Krendang,Jakarta Barat,2018,9,47,370306205.97727334
6,3175,Kebon Bawang,Jakarta Utara,2018,7,28,370205385.6451644
3,3173,Cikini,Jakarta Pusat,2025,7,87,370131505.6980779
6,3173,Duri Pulo,Jakarta Pusat,2025,7,15,370131505.6980779
3,3173,Cempaka Putih Barat,Jakarta Pusat,2018,9,18,369645381.14859647
5,3175,Sungai Bambu,Jakarta Utara,2018,9,22,369566843.48770326
4,3172,Dukuh,Jakarta Timur,2021,7,79,368821610.3627777
3,3171,Tegal Parang,Jakarta Selatan,2020,9,26,368056040.67146605
3,3171,Tegal Parang,Jakarta Selatan,2021,9,26,368056040.67146605
8,3172,Lubang Buaya,Jakarta Timur,2025,9,61,367756934.85934323
4,3174,Kebon Jeruk,Jakarta Barat,2018,9,74,367390409.07981455
2,3173,Pegangsaan,Jakarta Pusat,2025,7,21,366704362.12679946
3,3174,Kemanggisan,Jakarta Barat,2025,7,28,366700736.54959995
3,3171,Tebet Timur,Jakarta Selatan,2025,7,35,366104256.14262533
2,3172,Makasar,Jakarta Timur,2024,9,52,365356712.4699969
2,3173,Gunung Sahari Utara,Jakarta Pusat,2018,7,37,365185199.68104196
1,3174,Sukabumi Selatan,Jakarta Barat,2025,9,68,364758731.8554841
7,3174,Jelambar Baru,Jakarta Barat,2018,9,28,364474612.18235564
7,3175,Tanjung Priuk,Jakarta Utara,2018,9,15,363924601.6023948
2,3171,Pesanggrahan,Jakarta Selatan,2018,7,48,363354810.1430995
3,3173,Tanah Tinggi,Jakarta Pusat,2025,9,23,362484678.65698683
7,3172,Bali Mester,Jakarta Timur,2021,7,65,362176175.9418268
6,3171,Pasar Manggis,Jakarta Selatan,2025,9,55,361523502.79778916
6,3172,Bambu Apus,Jakarta Timur,2018,9,87,361187775.5102041
7,3172,Bali Mester,Jakarta Timur,2021,9,34,361187775.5102041
4,3173,Galur,Jakarta Pusat,2021,7,56,360676740.42572045
1,3171,Cipedak,Jakarta Selatan,2018,9,52,360112385.11740565
7,3172,Bali Mester,Jakarta Timur,2025,7,73,359994784.12006426
6,3174,Keagungan,Jakarta Barat,2025,7,39,359366721.8186079
5,3175,Sungai Bambu,Jakarta Utara,2020,9,18,358282359.7170864
5,3172,Utan Kayu Selatan,Jakarta Timur,2020,9,34,358047012.24489796
5,3172,Utan Kayu Selatan,Jakarta Timur,2021,9,34,358047012.24489796
2,3171,Cipete Utara,Jakarta Selatan,2021,9,21,357464499.9327188
4,3172,Halim Perdana Kusumah,Jakarta Timur,2025,9,27,356833461.5466895
4,3174,Duri Utara,Jakarta Barat,2025,9,51,356771314.3695976
2,3173,Petojo Selatan,Jakarta Pusat,2018,7,31,356168281.17039895
9,3174,Tambora,Jakarta Barat,2025,7,69,355699714.4531119
3,3172,Kebon Pala,Jakarta Timur,2020,7,74,355530741.5208758
6,3172,Cakung Barat,Jakarta Timur,2020,9,101,354906248.97959185
3,3171,Tegal Parang,Jakarta Selatan,2018,7,72,354194604.84537435
5,3171,Menteng Atas,Jakarta Selatan,2021,9,58,352168729.5633452
1,3174,Krukut,Jakarta Barat,2025,7,46,352032707.08761597
6,3173,Duri Pulo,Jakarta Pusat,2020,7,8,351659821.91507745
4,3173,Serdang,Jakarta Pusat,2021,7,52,351659821.91507745
1,3174,Kalianyar,Jakarta Barat,2024,9,33,350761625.45627457
7,3174,Angke,Jakarta Barat,2024,9,61,350761625.45627457
3,3101,Pulau Untung Jawa,Kepulauan Seribu,2025,9,37,350737638.70395035
7,3171,Guntur,Jakarta Selatan,2025,9,13,349371452.28357774
5,3174,Kamal,Jakarta Barat,2025,7,40,348365699.7221199
6,3174,Keagungan,Jakarta Barat,2020,7,20,347516719.72359973
6,3175,Koja,Jakarta Utara,2018,9,88,346997875.9464694
1,3174,Duri Kosambi,Jakarta Barat,2018,9,34,346979830.7976026
1,3174,Duri Kosambi,Jakarta Barat,2020,9,34,346979830.7976026
1,3175,Kamal Muara,Jakarta Utara,2021,7,21,346774665.03471094
2,3172,Cipinang Cempedak,Jakarta Timur,2021,7,47,345562589.8894494
7,3171,Pejaten Timur,Jakarta Selatan,2025,7,108,344880821.0039224
2,3101,Pulau Pari,Kepulauan Seribu,2025,9,36,343353688.4154461
6,3175,Koja,Jakarta Utara,2025,9,104,343288106.3523423
3,3173,Kartini,Jakarta Pusat,2020,7,23,342642903.40443444
4,3172,Pondok Kopi,Jakarta Timur,2018,9,101,342343195.9183673
4,3172,Ujung Menteng,Jakarta Timur,2025,9,38,342268830.46315116
5,3172,Setu,Jakarta Timur,2021,7,100,342239872.6789739
4,3172,Cipayung,Jakarta Timur,2021,7,100,342239872.6789739
5,3174,Duri Kepa,Jakarta Barat,2018,9,36,341148237.0026849
3,3173,Kartini,Jakarta Pusat,2021,7,23,338134444.14911294
2,3173,Cempaka Baru,Jakarta Pusat,2018,7,45,338134444.14911294
5,3171,Pengadegan,Jakarta Selatan,2025,9,90,337219401.7693663
5,3172,Gedong,Jakarta Timur,2020,9,72,336061669.38775516
5,3172,Gedong,Jakarta Timur,2021,9,72,336061669.38775516
3,3172,Pisangan Baru,Jakarta Timur,2021,9,107,336061669.3877551
3,3172,Pisangan Baru,Jakarta Timur,2020,9,107,336061669.3877551
5,3172,Setu,Jakarta Timur,2020,9,99,336061669.3877551
4,3173,Kebon Melati,Jakarta Pusat,2025,7,28,335860069.9852929
1,3172,Bale Kambang,Jakarta Timur,2018,7,36,335594438.25802296
3,3174,Kedaung Kali Angke,Jakarta Barat,2018,9,107,335316643.2077672
1,3171,Cipedak,Jakarta Selatan,2025,7,32,334269103.43457097
5,3171,Bukit Duri,Jakarta Selatan,2025,7,67,334269103.43457097
3,3171,Ciganjur,Jakarta Selatan,2025,9,100,334181389.14081347
8,3171,Selong,Jakarta Selatan,2025,9,21,334181389.14081347
2,3173,Petojo Selatan,Jakarta Pusat,2021,9,18,333873247.48905486
5,3173,Petamburan,Jakarta Pusat,2020,7,20,333625984.89379144
4,3172,Cijantung,Jakarta Timur,2021,9,46,332920906.12244904
4,3172,Cijantung,Jakarta Timur,2020,9,46,332920906.12244904
6,3172,Utan Kayu Utara,Jakarta Timur,2018,9,15,332920906.122449
4,3171,Petogogan,Jakarta Selatan,2018,7,24,332820792.4840155
6,3174,Kedoya Selatan,Jakarta Barat,2021,9,38,332400846.3103084
4,3171,Karet,Jakarta Selatan,2024,9,30,331817599.8663912
7,3173,Kemayoran,Jakarta Pusat,2020,9,28,331488438.57841873
1,3172,Cibubur,Jakarta Timur,2025,9,71,331345357.1504974
7,3171,Guntur,Jakarta Selatan,2021,9,23,330985648.0858508
1,3173,Cideng,Jakarta Pusat,2018,7,16,329117525.6384699
5,3172,Setu,Jakarta Timur,2024,9,42,328821041.22299725
2,3171,Pela Mampang,Jakarta Selatan,2018,9,77,328337762.90116394
3,3171,Duren Tiga,Jakarta Selatan,2018,9,56,328337762.90116394
4,3175,Warakas,Jakarta Utara,2018,7,48,328030088.5463482
2,3172,Pal Meriem,Jakarta Timur,2025,7,41,324250621.1577884
1,3174,Semanan,Jakarta Barat,2024,9,48,323779961.9596381
5,3171,Bukit Duri,Jakarta Selatan,2018,7,41,323660587.1862903
7,3171,Gunung,Jakarta Selatan,2018,7,56,323660587.1862903
8,3171,Setia Budi,Jakarta Selatan,2024,7,13,323139706.6717837
3,3171,Kebayoran Lama Utara,Jakarta Selatan,2021,9,66,323041992.5317903
7,3175,Tanjung Priuk,Jakarta Utara,2025,7,60,322813849.4109371
2,3172,Cipinang Cempedak,Jakarta Timur,2018,7,51,322303569.41612107
1,3173,Johar Baru,Jakarta Pusat,2021,9,78,321949202.93587434
4,3172,Dukuh,Jakarta Timur,2025,7,85,321697466.66048294
1,3173,Harapan Mulya,Jakarta Pusat,2025,9,21,321188955.77201366
3,3173,Sumur Batu,Jakarta Pusat,2025,9,30,321188955.77201366
6,3174,Kedoya Selatan,Jakarta Barat,2020,9,37,320737658.720473
5,3171,Melawai,Jakarta Selatan,2018,7,60,320607185.4203819
2,3171,Pondok Labu,Jakarta Selatan,2018,9,102,320394107.34710354
3,3171,Cilandak Barat,Jakarta Selatan,2018,9,7,320394107.34710354
3,3173,Tanah Tinggi,Jakarta Pusat,2020,9,43,319564394.0252382
3,3173,Tanah Tinggi,Jakarta Pusat,2021,9,43,319564394.0252382
1,3101,Pulau Panggang,Kepulauan Seribu,2025,7,74,319182571.6775599
3,3174,Taman Sari,Jakarta Barat,2025,7,45,319029640.79815197
3,3172,Jatinegara Kaum,Jakarta Timur,2021,7,54,318980852.2056456
4,3175,Cilincing,Jakarta Utara,2020,9,107,318786666.5199272
6,3171,Manggarai Selatan,Jakarta Selatan,2020,9,59,317746222.1624167
2,3172,Batu Ampar,Jakarta Timur,2020,9,33,317217089.79591835
2,3172,Batu Ampar,Jakarta Timur,2021,9,33,317217089.79591835
2,3175,Rorotan,Jakarta Utara,2025,9,117,316257546.79703975
5,3172,Cipinang Melayu,Jakarta Timur,2021,7,17,315658134.9951701
3,3173,Kartini,Jakarta Pusat,2018,7,58,315592147.87250537
6,3173,Bungur,Jakarta Pusat,2020,7,39,315592147.87250537
4,3173,Kwitang,Jakarta Pusat,2020,7,14,315592147.87250537
2,3101,Pulau Kelapa,Kepulauan Seribu,2021,7,7,314347023.4688037
1,3172,Jatinegara,Jakarta Timur,2021,9,80,314076326.53061223
1,3172,Jatinegara,Jakarta Timur,2020,9,80,314076326.53061223
4,3172,Dukuh,Jakarta Timur,2018,9,100,314076326.53061223
2,3175,Rorotan,Jakarta Utara,2020,9,111,313144424.63461876
2,3175,Rorotan,Jakarta Utara,2018,9,111,313144424.63461876
2,3175,Rorotan,Jakarta Utara,2021,9,111,313144424.63461876
7,3171,Pejaten Timur,Jakarta Selatan,2024,7,8,312715845.16624224
5,3171,Cipete Selatan,Jakarta Selatan,2018,9,54,312450451.79304314
4,3172,Halim Perdana Kusumah,Jakarta Timur,2020,7,38,312335417.7846947
4,3172,Halim Perdana Kusumah,Jakarta Timur,2021,7,38,312335417.7846947
5,3174,Jelambar,Jakarta Barat,2020,9,13,311990268.02809644
7,3174,Kedoya Utara,Jakarta Barat,2021,9,91,311990268.02809644
7,3174,Kedoya Utara,Jakarta Barat,2020,9,91,311990268.02809644
5,3171,Melawai,Jakarta Selatan,2020,7,55,311446980.1226567
4,3172,Cijantung,Jakarta Timur,2024,9,35,310553205.59949744
5,3175,Rawabadak Utara,Jakarta Utara,2018,9,59,310323303.69196457
6,3174,Keagungan,Jakarta Barat,2020,9,37,309074471.1306376
6,3174,Keagungan,Jakarta Barat,2021,9,37,309074471.1306376
5,3175,Rawabadak Utara,Jakarta Utara,2025,9,62,308148378.93044895
6,3172,Malaka Sari,Jakarta Timur,2020,9,86,307794800.0
1,3172,Bidara Cina,Jakarta Timur,2021,9,31,307794800.0
4,3175,Cilincing,Jakarta Utara,2018,9,106,307502182.7493103
7,3171,Pejaten Timur,Jakarta Selatan,2018,9,31,307154681.4236695
2,3171,Pesanggrahan,Jakarta Selatan,2025,9,77,306839275.48383784
3,3101,Pulau Harapan,Kepulauan Seribu,2018,7,120,306680022.89639384
5,3174,Jelambar,Jakarta Barat,2018,9,20,306158674.23317873
4,3174,Duri Utara,Jakarta Barat,2020,9,65,306158674.23317873
4,3174,Duri Utara,Jakarta Barat,2021,9,65,306158674.23317873
7,3172,Rawa Terate,Jakarta Timur,2025,9,24,305857252.7543053
2,3171,Ragunan,Jakarta Selatan,2025,7,40,305086880.11885446
1,3101,Pulau Tidung,Kepulauan Seribu,2020,7,119,304124356.03892386
3,3171,Tegal Parang,Jakarta Selatan,2025,9,39,303801262.855285
6,3174,Kedoya Selatan,Jakarta Barat,2025,9,38,303521864.46368754
2,3174,Duri Selatan,Jakarta Barat,2020,7,10,303465304.54736876
3,3173,Cempaka Putih Barat,Jakarta Pusat,2020,7,47,302066770.10654086
4,3171,Petogogan,Jakarta Selatan,2018,9,22,301858911.0542959
5,3171,Grogol Selatan,Jakarta Selatan,2025,9,31,300763250.22673213
3,3171,Duren Tiga,Jakarta Selatan,2025,9,36,300763250.22673213
11,3174,Pekojan,Jakarta Barat,2018,9,42,300327080.4382611
