rank_magnitude,rank_eczi,desa_pcode,nama_desa,nama_kecamatan,nama_kabkota,n_pixels,lum_2021,lum_2024,lum_2025,ntl_cagr_2021_2025,ntl_change_2024_2025,ntl_level_2025,ntl_recovery_2021_2025,quality_flag,nama_kabkota_podes,podes_count_2025,podes_cagr_2021_2025,podes_change_2024_2025,podes_level_2025,podes_diversity_shannon,podes_winsorize_flag,magnitude_2025,magnitude_cagr_2021_2025,magnitude_change_2024_2025,magnitude_perdagangan_2025,magnitude_akomamin_2025,centroid_lat,centroid_lon,count_hiburan_nightlife,count_gaya_hidup_wellness,count_retail_khusus,count_wisata_budaya,count_layanan_penunjang,transport_access_score_raw,catchment_density_1km,pulse_badge,pulse_yoy_2026,ntl_cagr_2021_2025_w,ntl_change_2024_2025_w,podes_cagr_2021_2025_w,podes_change_2024_2025_w,magnitude_cagr_2021_2025_w,magnitude_change_2024_2025_w,low_reliability_flag,n_ntl_cagr,n_ntl_change,n_podes_cagr,n_podes_change,n_mag_cagr,n_ntl_level,n_podes_level,n_podes_div,n_mag_level,n_osm_ent,n_osm_well,n_osm_spec,n_osm_tour,n_tra_access,n_tra_auto,n_tra_catch,g1,g2,g3,g4,g5,eczi_score,n_osm_lifestyle_density,magnitude_score,tipe_kawasan
19,30,ID3173020001,Menteng,Menteng,Kota Jakarta Pusat,8,50.785,61.124,61.399,0.0516999999999999,-0.0127,61.399,1.209,medium,Jakarta Pusat,138.0,0.1255,0.0,138.0,1.4241,False,3430489285.9138136,0.1481,-0.6081,952745912.8154228,2477743373.098391,-6.2009,106.8339,2.0,13.0,7.0,8.0,31.0,197.52,72,Stabil,0.75,0.0516999999999999,-0.0127,0.1255,0.0,0.1481,-0.6081,0,43.76611246030248,42.54974364423665,66.63402314254056,42.52448114214831,75.15891492066638,83.88562449511416,66.99732862876373,74.50559799100137,97.50897228366404,39.62406251802891,70.60702520912805,71.94373997043944,55.08231047523734,92.23448901688492,72.77634018100836,81.68766344565678,50.1,62.57,85.32,58.03,85.79,66.18,83.53423914104245,85.56,Kawasan Komersial Mapan
15,31,ID3171050001,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan,29,34.196,42.462,44.26,0.0626,0.0462,44.26,1.294,high,Jakarta Selatan,248.0,0.1476,0.0206,248.0,1.4689,False,2322033508.192624,0.0038,-0.6699,1207082873.5137284,1114950634.678896,-6.2762,106.7789,2.0,7.0,16.0,0.0,15.0,90.74,11,Stabil,4.06,0.0626,0.0462,0.1476,0.0206,0.0038,-0.6699,0,60.056043340183074,73.84374252849135,70.43098042247595,46.71398501133818,51.3340598015421,77.36874985318084,74.91266747124993,76.84942973736528,95.77578475727243,39.62406251802891,55.63470702461066,98.02245459658266,0.0,78.77764211635578,58.22107214480668,47.31106793714966,66.96,67.4,71.53,51.62,68.92,66.16,79.25557060789747,86.21,Kawasan Komersial Sedang Naik Daun
10,32,ID3173020005,Kebon Sirih,Menteng,Kota Jakarta Pusat,3,68.897,77.782,84.247,0.0344,0.036,84.247,1.223,low,Jakarta Pusat,281.0,0.0381,0.0,281.0,1.3443,False,4435437272.916183,0.2718,-0.6113,654584422.1141934,3780852850.801989,-6.1851,106.8304,7.0,6.0,5.0,1.0,45.0,244.21,136,Stabil,-2.74,0.0344,0.036,0.0381,0.0,0.2718,-0.6113,0,17.911451522510742,68.42440825651516,51.618002044515485,42.52448114214831,95.58257797150264,90.21737998386412,76.6024316364699,70.33064769279062,98.6499981204894,75.0,52.06212286759118,61.99062332840658,17.376534287144,95.91671317846148,80.39692478497624,93.6733586556234,44.7,58.77,96.98,56.41,91.7,65.9,72.87336883921704,86.88,Kawasan Komersial Mapan
219,33,ID3174020001,Sukabumi Selatan,Kebon Jeruk,Kota Jakarta Barat,6,32.624,44.947,45.606,0.0915,0.04395,45.606,1.398,medium,Jakarta Barat,236.0,0.1699,0.0,236.0,1.0601,False,1200836411.188572,0.0949,-0.6933,836077679.3330879,364758731.8554841,-6.2217,106.772,0.0,0.0,0.0,0.0,4.0,238.04,9,Mulai Melambat,-17.53,0.0893275,0.04395,0.1699,0.0,0.0949,-0.6933,0,100.0,72.64830114496719,74.26229930675467,42.52448114214831,66.37525385110705,77.96347424993975,74.24204225252551,55.46196505179451,92.8472028367102,0.0,0.0,0.0,0.0,95.47245681296135,33.79628578187267,43.83977956475886,88.35,65.25,78.41,0.0,72.31,65.82,0.0,68.7,Awal Pertumbuhan
146,34,ID3173070002,Gunung Sahari Utara,Sawah Besar,Kota Jakarta Pusat,6,44.112,51.96,61.148,0.07225,0.1548,61.148,1.386,medium,Jakarta Pusat,58.0,-0.0043,0.0,58.0,1.3673,False,2452903367.951286,0.254,-0.6131,181638609.27776048,2271264758.6735253,-6.1494,106.8384,1.0,2.0,2.0,1.0,30.0,84.5,58,Trend Lanjut Tumbuh,35.49,0.07225,0.0954299999999999,-0.0043,0.0,0.254,-0.6131,0,74.47786288062768,100.0,44.33334192373443,42.52448114214831,92.64368385424407,83.80382785598943,55.36235874937903,71.53395416971853,96.01928688088104,25.0,29.392974790871936,38.00937667159343,17.376534287144,77.54964597543913,72.10965520164234,77.63376183220139,83.48,50.25,94.18,28.08,76.2,65.59,47.33568125293554,74.09,Kawasan Komersial Sedang Naik Daun
235,35,ID3173010007,Kampung Bali,Tanah Abang,Kota Jakarta Pusat,3,60.308,70.266,79.277,0.0721,0.1282,79.277,1.315,low,Jakarta Pusat,89.0,-0.0494,0.0,89.0,1.6561,False,2772477720.228342,0.1804,-0.6123,294734347.12995094,2477743373.098391,-6.1852,106.8158,0.0,0.0,0.0,0.0,49.0,308.93,149,Stabil,-3.11,0.0721,0.0954299999999999,-0.0494,0.0,0.1804,-0.6123,0,74.25368951989537,100.0,36.58480014431875,42.52448114214831,80.4918519986131,88.9983331208691,61.09571786890236,86.64329810610025,96.56318588603702,0.0,0.0,0.0,0.0,100.0,82.14783959994702,95.3993611097996,84.22,50.6,87.8,0.0,94.85,65.54,0.0,66.61,Awal Pertumbuhan
58,36,ID3175030006,Kebon Bawang,Tanjung Priok,Kota Jakarta Utara,6,54.031,57.285,58.582,0.03925,0.0508,58.582,1.084,medium,Jakarta Utara,532.0,0.4451,0.0076,532.0,0.7896,False,1961487623.530068,0.1194,-0.6936,1255990019.1366713,705497604.3933964,-6.1193,106.8889,0.0,2.0,2.0,0.0,31.0,133.41,61,Mulai Melambat,-15.13,0.03925,0.0508,0.3197049999999998,0.0076,0.1194,-0.6936,0,25.15972351952177,76.28775602369632,100.0,44.07012334631545,70.42036092261463,82.94813523113342,85.2459996461454,41.31003452966412,95.02639047966788,0.0,29.392974790871936,38.00937667159343,0.0,85.43582329856194,72.77634018100836,78.57805656130915,49.7,77.0,81.6,16.85,81.24,64.58,39.15074910131681,80.92,Kawasan Komersial Mapan
151,37,ID3174060004,Tangki,Taman Sari,Kota Jakarta Barat,2,40.927,55.669,61.191,0.1058,0.09935,61.191,1.495,low,Jakarta Barat,70.0,-0.007,0.0,70.0,1.74,False,1240538293.024701,-0.1402,-0.6342,495045994.3419599,745492298.6827413,-6.1462,106.8231,5.0,2.0,0.0,0.0,1.0,139.06,105,Trend Lanjut Tumbuh,18.19,0.0893275,0.0954299999999999,-0.007,0.0,-0.1402,-0.6342,0,100.0,100.0,43.86946026509979,42.52448114214831,27.5587366057424,83.81786424913655,57.87611170542001,91.0327508632416,92.99165927777264,64.62406251802891,29.392974790871936,0.0,0.0,86.15363336097272,14.55526803620167,88.78896268442071,97.3,53.12,57.3,28.89,68.65,64.38,50.58392960685033,73.98,Kawasan Komersial Sedang Naik Daun
7,38,ID3171030003,Cilandak Barat,Cilandak,Kota Jakarta Selatan,22,34.807,46.097,46.38,0.0756999999999999,0.0171,46.38,1.332,high,Jakarta Selatan,293.0,-0.0084,0.0,293.0,1.1978,False,2472948299.0705786,-0.072,-0.649,941789934.279942,1531158364.7906363,-6.2905,106.7971,1.0,23.0,2.0,2.0,48.0,116.99,49,Stabil,3.62,0.0756999999999999,0.0171,-0.0084,0.0,-0.072,-0.649,0,79.63385017747044,58.38270063491221,43.62892903469665,42.52448114214831,38.81899384153086,78.29773242173103,77.16823852357288,62.66610861148896,96.05543182907634,25.0,85.02768181548261,38.00937667159343,27.54115523761867,83.16443059670564,81.72360672659697,74.48247047722846,73.21,54.85,64.84,43.68,81.5,64.34,81.91192289631661,87.56,Kawasan Komersial Sedang Naik Daun
66,39,ID3171030002,Pondok Labu,Cilandak,Kota Jakarta Selatan,15,26.528,36.435,36.963,0.0818,-0.0042,36.963,1.393,high,Jakarta Selatan,267.0,0.0302,0.0,267.0,1.4026,False,1827477248.656015,0.0812,-0.6703,888731346.4331846,938745902.2228304,-6.3094,106.7965,1.0,4.0,0.0,2.0,17.0,182.91,23,Trend Lanjut Tumbuh,8.32,0.0818,-0.0042,0.0302,0.0,0.0812,-0.6703,0,88.75023351391742,47.06585553755015,50.26071867295487,42.52448114214831,64.11329601928443,73.8008549902435,75.91106917749407,73.38076802343832,94.71210739720996,25.0,43.05992976375693,0.0,27.54115523761867,90.9018752414146,60.6943760868515,60.50815658943891,74.1,58.42,78.02,23.69,78.79,64.25,50.58392960685033,80.25,Kawasan Komersial Sedang Naik Daun
110,40,ID3174060007,Glodok,Taman Sari,Kota Jakarta Barat,2,36.789,49.221,51.352,0.0869,0.0432,51.352,1.396,low,Jakarta Barat,89.0,-0.0832,0.0,89.0,1.6542,False,1990653272.4674213,0.0512,-0.5915,473043950.148984,1517609322.3184376,-6.145,106.8132,0.0,4.0,2.0,1.0,14.0,146.57,189,Trend Lanjut Tumbuh,14.96,0.0869,0.0432,-0.0832,0.0,0.0512,-0.5915,0,96.37212777881562,72.24982068379249,30.777689010299905,42.52448114214831,59.16010368682616,80.32285444603995,61.09571786890236,86.54389452757141,95.09193993386602,0.0,43.05992976375693,38.00937667159343,17.376534287144,87.06417350288804,56.86583980719758,99.90005554817247,86.66,48.3,75.49,23.16,81.44,64.11,50.58392960685033,75.99,Kawasan Komersial Sedang Naik Daun
45,41,ID3171100005,Menteng Atas,Setia Budi,Kota Jakarta Selatan,3,40.226,54.427,50.019,0.0558,-0.1169,50.019,1.243,low,Jakarta Selatan,384.0,0.4618619999999988,0.0,384.0,1.2347,True,2219293163.445575,0.375,-0.6247,554462242.9986137,1664830920.4469616,-6.2169,106.8391,0.0,5.0,2.0,0.0,7.0,132.8,76,Trend Lanjut Tumbuh,24.62,0.0558,-0.092785,0.3197049999999998,0.0,0.2985549999999999,-0.6247,0,49.89351765365216,0.0,100.0,42.52448114214831,100.0,79.79943491073053,80.82956876037711,64.5966307418646,95.57480405647324,0.0,47.93787713240882,38.00937667159343,0.0,85.35652748865469,43.665804108605016,82.70333754252368,40.33,78.29,97.99,21.49,74.54,63.78,50.58392960685033,82.15,Kawasan Komersial Mapan
71,42,ID3171090002,Tebet Barat,Tebet,Kota Jakarta Selatan,6,40.125,56.13,55.83,0.0884,-0.0031,55.83,1.391,medium,Jakarta Selatan,160.0,-0.0092,0.0,160.0,1.3838,False,2268157285.069423,-0.0449,-0.6021,427121632.1663962,1841035652.903027,-6.235,106.8489,0.0,2.0,6.0,0.0,35.0,106.83,82,Stabil,-2.48,0.0884,-0.0031,-0.0092,0.0,-0.0449,-0.6021,0,98.6138613861386,47.650293547273066,43.49148261732342,42.52448114214831,43.29337758185151,81.9884561621848,68.99226194118427,72.39719577273203,95.67152701388068,0.0,29.392974790871936,67.32387083908185,0.0,81.59472132689541,75.24964412305317,84.13196053732501,80.98,53.74,67.1,24.18,80.39,63.53,53.44908771065096,79.22,Kawasan Komersial Sedang Naik Daun
79,43,ID3171060006,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan,5,44.111,53.496,54.532,0.0675,-0.0014,54.532,1.236,medium,Jakarta Selatan,145.0,-0.106,0.16,145.0,1.4208,False,2187199683.399096,0.0521,-0.5636,273251727.4108001,1913947955.988296,-6.2448,106.7924,3.0,1.0,2.0,2.0,43.0,196.26,105,Trend Lanjut Tumbuh,6.9,0.0675,-0.0014,-0.106,0.16,0.0521,-0.5636,0,67.37903979077153,48.55351592593577,26.86046611516293,75.06431701935115,59.30869945679991,81.51956831954324,67.66442281705193,74.33294967039866,95.5101116371457,50.0,18.54490234153689,38.00937667159343,27.54115523761867,92.1234916210398,79.4634905345802,88.78896268442071,64.25,53.97,75.76,35.4,88.46,63.5,53.44908771065096,78.74,Kawasan Komersial Sedang Naik Daun
13,44,ID3174070005,Cengkareng Timur,Cengkareng,Kota Jakarta Barat,17,36.92,48.527,52.398,0.0775,0.0705,52.398,1.419,high,Jakarta Barat,175.0,-0.0279,0.0,175.0,1.7516,False,6011079669.941694,-0.1425,-0.7125,4924790891.861128,1086288778.080566,-6.1414,106.7354,0.0,12.0,11.0,0.0,62.0,32.3,54,Trend Lanjut Tumbuh,5.94,0.0775,0.0705,-0.0279,0.0,-0.1425,-0.7125,0,82.32393050625816,86.75450947055229,40.27867261122423,42.52448114214831,27.17899186025393,80.72433072813416,70.20173175087666,91.63963586899656,100.0,0.0,68.62429319367085,85.97186998521973,0.0,61.11132613854131,87.00091141394832,76.29711667015852,83.35,55.14,60.28,38.65,69.86,63.44,77.30847346217581,86.52,Kawasan Komersial Sedang Naik Daun
90,45,ID3174030003,Kemanggisan,Palmerah,Kota Jakarta Barat,7,44.746,57.675,61.303,0.0863,0.0629,61.303,1.37,medium,Jakarta Barat,108.0,-0.095,0.0286,108.0,1.5356,False,1098880672.7558637,-0.1312,-0.6046,366700736.5496,732179936.2062638,-6.1899,106.7914,2.0,9.0,1.0,0.0,26.0,91.53,54,Trend Lanjut Tumbuh,10.6,0.0863,0.0629,-0.095,0.0286,-0.1312,-0.6046,0,95.4754343358864,82.71657413064847,28.7503543540448,48.34097680519832,29.04469430547988,83.85437864671928,63.69630887443905,80.33901852045622,92.45315947771589,39.62406251802891,61.60483210529383,23.981246656813145,0.0,78.92711752101341,69.20866207597474,76.29711667015852,89.82,48.69,57.87,34.6,76.1,63.36,62.39426073894736,77.81,Kawasan Komersial Sedang Naik Daun
31,46,ID3175020002,Pademangan Timur,Pademangan,Kota Jakarta Utara,10,37.419,55.202,56.645,0.08465,0.0393,56.645,1.514,high,Jakarta Utara,471.0,-0.0073,0.0,471.0,1.4602,False,4435032009.762463,-0.2381,-0.7424,2842932051.9551435,1592099957.8073196,-6.1406,106.8475,1.0,3.0,2.0,0.0,33.0,68.55,55,Stabil,0.78,0.08465,0.0393,-0.0073,0.0,-0.2381,-0.7424,0,93.00952736783113,70.17772228568393,43.81791785858484,42.52448114214831,11.394818960820244,82.27742347251123,83.59576928516778,76.39426598304907,98.64959232006704,25.0,37.08980468307378,38.00937667159343,0.0,73.950308682722,74.0493852786148,76.64017774170253,84.56,58.34,51.06,27.11,74.38,63.29,47.33568125293554,83.87,Kawasan Komersial Sedang Naik Daun
37,47,ID3173010002,Bendungan Hilir,Tanah Abang,Kota Jakarta Pusat,6,58.267,65.152,65.436,0.0532,0.0402,65.436,1.123,medium,Jakarta Pusat,401.0,0.1478,0.0,401.0,1.015,False,3962036539.521244,0.0666,-0.6063,1401701720.6529064,2560334818.8683376,-6.2086,106.809,0.0,6.0,0.0,0.0,40.0,179.19,63,Trend Lanjut Tumbuh,14.6,0.0532,0.0402,0.1478,0.0,0.0666,-0.6063,0,46.00784606762562,70.6558988390936,70.46534202681926,42.52448114214831,61.70274241748808,85.15784241405836,81.41623132112808,53.1024380035576,98.14873824293647,0.0,52.06212286759118,0.0,0.0,90.5456440079115,77.9806054451058,79.18253191373549,59.72,65.42,78.27,13.02,85.7,63.23,47.33568125293554,82.97,Aktivitas Rendah
69,48,ID3171010004,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,20,25.23,34.177,35.302,0.08935,0.03165,35.302,1.399,high,Jakarta Selatan,119.0,-0.0381,0.0,119.0,1.5888,False,1528426148.304523,-0.1835,-0.6974,981583875.16501,546842273.139513,-6.3251,106.8192,1.0,13.0,0.0,1.0,26.0,171.78,25,Stabil,-1.47,0.0893275,0.03165,-0.0381,0.0,-0.1835,-0.6974,0,100.0,66.1132215817018,38.52623078971559,42.52448114214831,20.4096290058943,72.89292512918071,65.00169257053126,83.12231871926336,93.9184894716995,25.0,70.60702520912805,0.0,17.376534287144,89.81359720668837,69.20866207597474,62.03211966504948,85.6,52.0,53.82,28.88,80.5,63.19,67.44523947580045,79.95,Kawasan Komersial Sedang Naik Daun
41,49,ID3175010005,Pluit,Penjaringan,Kota Jakarta Utara,28,41.847,54.603,59.912,0.07685,0.11185,59.912,1.432,high,Jakarta Utara,125.0,-0.1514,0.0163,125.0,1.9114,False,2710630407.4036818,-0.0326,-0.7451,1367211597.5051453,1343418809.8985364,-6.1135,106.7866,0.0,17.0,1.0,1.0,116.0,48.05,82,Trend Lanjut Tumbuh,11.2,0.07685,0.0954299999999999,-0.1514,0.0163,-0.0326,-0.7451,0,81.35251260975154,100.0,19.06038192923228,45.83947692213835,45.324186438159394,83.3961561359787,65.6641361677633,100.0,96.46299357021852,0.0,77.33085192328075,23.981246656813145,17.376534287144,67.86271034017928,100.0,84.13196053732501,87.13,47.26,68.57,28.22,78.34,63.1,72.87336883921704,82.51,Kawasan Komersial Sedang Naik Daun
173,50,ID3171060007,Gunung,Kebayoran Baru,Kota Jakarta Selatan,4,42.318,53.947,54.829,0.0645,-0.0031999999999999,54.829,1.296,low,Jakarta Selatan,60.0,0.0999,0.3043,60.0,1.5229,False,933742227.9234592,-0.1099,-0.6434,411204055.81236905,522538172.1110902,-6.236,106.7927,0.0,6.0,0.0,0.0,22.0,177.34,60,Trend Lanjut Tumbuh,7.18,0.0645,-0.0031999999999999,0.0999,0.2826099999999992,-0.1099,-0.6434,0,62.89557257612554,47.5971628191165,62.23573778659728,100.0,32.561460861525255,81.62781604463805,55.814980677114576,79.67458407450036,91.72993748519008,0.0,52.06212286759118,0.0,0.0,90.36573839910623,65.84165674877455,78.26846641725932,61.56,70.61,59.46,13.02,82.42,62.66,47.33568125293554,72.08,Awal Pertumbuhan
30,51,ID3174010002,Srengseng,Kembangan,Kota Jakarta Barat,19,33.067,42.466,43.204,0.0726,0.0302,43.204,1.307,high,Jakarta Barat,249.0,0.0473,0.0506,249.0,1.4524,False,2732286470.431095,-0.0771,-0.635,1353125717.868024,1379160752.5630713,-6.2076,106.7554,0.0,12.0,2.0,0.0,35.0,87.97,9,Mulai Melambat,-7.88,0.0726,0.0302,0.0473,0.0506,-0.0771,-0.635,0,75.00093405566972,65.34282602343066,53.1986358443076,52.81520423831372,37.97695114501296,76.88964541028436,74.96708598279967,75.98618813435178,96.49833401958092,0.0,68.62429319367085,38.00937667159343,0.0,78.24316856081681,75.24964412305317,43.83977956475886,72.5,61.82,64.58,26.66,72.33,62.57,65.87529295664228,83.91,Kawasan Komersial Sedang Naik Daun
2,52,ID3171070001,Bangka,Mampang Prapatan,Kota Jakarta Selatan,13,33.099,44.531,42.308,0.0834,0.0199,42.308,1.278,high,Jakarta Selatan,259.0,-0.063,-0.2786,259.0,1.29,False,3673358001.670863,-0.1645,-0.8004,2446000899.735512,1227357101.9353511,-6.2632,106.8182,6.0,41.0,1.0,3.0,31.0,112.09,69,Trend Lanjut Tumbuh,11.46,0.0834,0.0199,-0.063,-0.209095,-0.1645,-0.746425,0,91.1414160283953,59.87036102329783,34.248211048973886,0.0,23.5466508164512,76.47406985121194,75.49960131144337,67.48979805378256,97.81275931055026,70.1838730514401,100.0,23.981246656813145,34.753068574288,82.42500675814436,72.77634018100836,80.88869134959363,79.58,42.26,57.3,60.18,79.78,62.53,96.11688047684758,90.78,Kawasan Komersial Sedang Naik Daun
225,53,ID3174050010,Roa Malaka,Tambora,Kota Jakarta Barat,2,42.198,56.958,58.325,0.08465,0.02405,58.325,1.382,low,Jakarta Barat,80.0,0.0,0.0,80.0,1.5691,False,1211806775.3799102,-0.0405,-0.6232,429039861.7630319,782766913.6168784,-6.1364,106.8094,0.0,0.0,0.0,1.0,42.0,163.29,120,Trend Lanjut Tumbuh,10.23,0.08465,0.02405,0.0,0.0,-0.0405,-0.6232,0,93.00952736783113,62.075286241797954,45.07211641711553,42.52448114214831,44.01984579061205,82.86041075189927,59.66519595558771,82.09166056293816,92.88759088917578,0.0,0.0,0.0,17.376534287144,88.93523411765132,78.98073794008316,91.3088515153778,82.3,53.0,66.23,2.9,86.8,62.24,16.861309868950112,67.72,Awal Pertumbuhan
104,54,ID3173040001,Johar Baru,Johar Baru,Kota Jakarta Pusat,6,44.081,51.528,52.054,0.0419,0.001,52.054,1.181,medium,Jakarta Pusat,340.0,0.3113,0.0,340.0,1.204,False,4167779280.724119,0.436,-0.6089,1024715927.8122714,3143063352.911848,-6.1857,106.857,0.0,1.0,0.0,0.0,7.0,145.64,33,Mulai Melambat,-5.98,0.0419,0.001,0.3113,0.0,0.2985549999999999,-0.6089,0,29.12011955912572,49.82865340169488,98.55595357747256,42.52448114214831,100.0,80.59317098717706,79.18180380517252,62.9904781835304,98.37357045160736,0.0,18.54490234153689,0.0,0.0,86.95396335463603,43.665804108605016,67.13969813120808,43.74,77.08,99.26,4.64,73.16,62.04,16.861309868950112,76.31,Aktivitas Rendah
196,55,ID3171060002,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan,6,34.24,46.785,48.011,0.08875,0.00705,48.011,1.402,medium,Jakarta Selatan,51.0,-0.0096,0.0,51.0,1.3128,False,545431103.8638659,-0.0292,-0.6179,135299399.0092311,410131704.8546347,-6.2617,106.8044,1.0,4.0,1.0,0.0,30.0,114.16,54,Stabil,-3.13,0.08875,0.00705,-0.0096,0.0,-0.0292,-0.6179,0,99.13693256118064,53.04306245517096,43.42275940863681,42.52448114214831,45.885548235838,78.98456889420133,53.6476182655978,68.68264099612848,89.34228809712594,25.0,43.05992976375693,23.981246656813145,0.0,82.74120983216955,72.10965520164234,76.29711667015852,82.33,49.08,65.64,25.09,79.12,62.01,47.33568125293554,70.23,Kawasan Komersial Sedang Naik Daun
95,56,ID3174020005,Duri Kepa,Kebon Jeruk,Kota Jakarta Barat,13,39.51,52.441,55.584,0.0878,0.0425,55.584,1.407,high,Jakarta Barat,140.0,-0.0417,0.0,140.0,1.4534,False,1440147563.340295,-0.0732,-0.6985,1048764106.5318558,391383456.8084392,-6.1761,106.7738,0.0,5.0,2.0,0.0,43.0,40.9,56,Stabil,1.32,0.0878,0.0425,-0.0417,0.0,-0.0732,-0.6985,0,97.71716794320942,71.87790558669607,37.90772191153606,42.52448114214831,38.62086614823254,81.90041950543232,67.19129479120699,76.03850580726169,93.65427441320196,0.0,47.93787713240882,38.00937667159343,0.0,65.11611265766398,79.4634905345802,76.9771666159848,87.54,51.5,63.64,21.49,70.48,61.68,50.58392960685033,77.1,Kawasan Komersial Sedang Naik Daun
183,57,ID3172060007,Bali Mester,Jatinegara,Kota Jakarta Timur,1,43.785,60.372,57.901,0.0724,-0.0409,57.901,1.322,low,Jakarta Timur,111.0,0.029,0.1327,111.0,1.3246,False,851551083.1894834,0.0416,-0.5204,359994784.12006426,491556299.0694192,-6.2195,106.8663,0.0,1.0,1.0,1.0,35.0,175.14,72,Mulai Melambat,-5.95,0.0724,-0.0409,0.029,0.1327,0.0416,-0.5204,0,74.70203624135999,27.56687830406716,50.05454904689503,69.51220752280342,57.57508214043951,82.7148483732982,64.06494872575819,69.29998953646542,91.32072909337217,0.0,18.54490234153689,23.981246656813145,17.376534287144,90.14935141125588,75.24964412305317,81.68766344565678,62.29,60.34,72.91,13.53,85.16,61.54,33.722619737900224,71.62,Kawasan Komersial Sedang Naik Daun
23,58,ID3174070001,Duri Kosambi,Cengkareng,Kota Jakarta Barat,26,34.646,45.089,45.598,0.0703,-0.00955,45.598,1.316,high,Jakarta Barat,467.0,0.3987,0.0,467.0,1.1593,False,2783410924.0746017,-0.0814,-0.6767,1675822366.0316718,1107588558.04293,-6.1715,106.7187,0.0,10.0,0.0,0.0,28.0,14.89,20,Trend Lanjut Tumbuh,13.54,0.0703,-0.00955,0.3197049999999998,0.0,-0.0814,-0.6767,0,71.56360919110779,44.22336158117047,100.0,42.52448114214831,37.26699357736061,77.95999047686638,83.48021624339165,60.65187820445747,96.58066488048073,0.0,64.15482152485356,0.0,0.0,48.2134403346809,70.70921549885554,57.96580241740593,64.66,78.53,64.23,16.04,55.3,61.48,58.33054849228712,85.0,Kawasan Komersial Sedang Naik Daun
34,59,ID3175050001,Kelapa Gading Barat,Kelapa Gading,Kota Jakarta Utara,29,42.033,53.461,54.191,0.0672,0.0268,54.191,1.289,high,Jakarta Utara,445.0,0.0057,0.0397,445.0,1.3111,False,5163397632.073881,-0.1167,-0.7377,2433311116.988324,2730086515.0855565,-6.155,106.8953,1.0,4.0,0.0,0.0,69.0,87.25,58,Stabil,-0.37,0.0672,0.0268,0.0057,0.0397,-0.1167,-0.7377,0,66.93069306930693,63.53638126610526,46.051422140899774,50.59842791917927,31.438737266168044,81.39456765294423,82.8264733196107,68.59370095218165,99.32490813385937,25.0,43.05992976375693,0.0,0.0,78.1015184967543,89.21335718137283,77.63376183220139,68.35,59.78,62.3,19.1,80.81,61.44,43.58585372427559,83.23,Kawasan Komersial Sedang Naik Daun
130,60,ID3173030002,Paseban,Senen,Kota Jakarta Pusat,3,52.052,59.413,64.054,0.0508,0.0781,64.054,1.231,low,Jakarta Pusat,147.0,0.0372,0.028,147.0,1.2551,False,2362805571.4719906,0.1557,-0.5925,610031555.687573,1752774015.7844174,-6.1934,106.8525,0.0,0.0,3.0,0.0,28.0,145.15,79,Trend Lanjut Tumbuh,6.95,0.0508,0.0781,0.0372,0.028,0.1557,-0.5925,0,42.42107229590883,90.79244481045612,51.4633748249706,48.21895242065881,76.41372364488913,84.73123762026309,67.84915220347536,65.66391126922674,95.85308857593056,0.0,0.0,47.96249331362629,0.0,86.89561415982523,70.70921549885554,83.43104552162659,63.58,56.97,85.25,11.99,82.33,61.34,33.722619737900224,75.03,Aktivitas Rendah
208,61,ID3172100002,Pal Meriem,Matraman,Kota Jakarta Timur,2,44.175,61.081,58.821,0.0745,-0.0388499999999999,58.821,1.332,low,Jakarta Timur,105.0,0.02,0.4,105.0,1.62,False,1544038474.4041247,-0.0388,-0.3574,324250621.1577884,1219787853.2463365,-6.2036,106.8589,0.0,1.0,0.0,0.0,17.0,124.29,60,Stabil,-2.97,0.0745,-0.0388499999999999,0.02,0.2826099999999992,-0.0388,-0.3574,0,77.84046329161217,28.65605823127812,48.50827685144621,100.0,44.30052668945135,83.02937668066919,63.31738008193776,84.75463011405253,93.9636237426419,0.0,18.54490234153689,0.0,0.0,84.2109359901014,60.6943760868515,78.26846641725932,64.36,67.86,66.87,4.64,77.44,61.24,16.861309868950112,69.35,Awal Pertumbuhan
215,62,ID3174010004,Meruya Utara,Kembangan,Kota Jakarta Barat,20,36.317,49.486,50.274,0.08815,0.03325,50.274,1.384,high,Jakarta Barat,173.0,0.0581,0.0298,173.0,1.562,False,2234834765.307009,-0.1554,-0.7087,1811501638.555024,423333126.75198525,-6.1966,106.7384,0.0,0.0,0.0,0.0,29.0,59.7,28,Trend Lanjut Tumbuh,8.85,0.08815,0.03325,0.0581,0.0298,-0.1554,-0.7087,0,98.24023911825144,66.96331323220785,55.05416247884616,48.58502557427734,25.04911915729687,79.90061372504174,70.04655977099196,81.72020508527781,95.6057965719067,0.0,0.0,0.0,0.0,71.57767967361565,71.42110784339926,64.11120586383493,86.06,61.0,57.12,0.0,70.42,61.15,0.0,68.82,Awal Pertumbuhan
